task_id,score,time_score,error_type,pred_thresh,true_thresh,pred_time,true_time
task_21,0.49596424838203723,0.49596424838203723,PERFECT,2,2,9.29677,4.610865592956543
task_22,0.7854431803694922,0.7854431803694922,PERFECT,2,2,5.184123,4.071834087371826
task_23,0.5067088342379835,0.5067088342379835,PERFECT,2,2,9.431147,4.778845310211182
task_24,0.7816095263402421,0.7816095263402421,PERFECT,2,2,5.0927153,3.9805147647857666
task_0,0.0,0.04150940234054757,FATAL,1,8,1850.9562,76.83208465576172
task_1,0.21598989215789802,0.43197978431579603,SAFE (+1),2,1,11.96128,27.689443588256836
task_2,0.4671101045047849,0.9342202090095698,SAFE (+1),2,1,5.450609,5.834394454956055
task_3,0.21548565478981999,0.43097130957963997,SAFE (+1),2,1,11.80148,27.383447647094727
task_4,0.4556292226298615,0.911258445259723,SAFE (+1),2,1,5.81332,6.379441738128662
task_5,0.3362694780400771,0.3362694780400771,PERFECT,2,2,13.643432,4.587869644165039
task_6,0.7229486786541343,0.7229486786541343,PERFECT,2,2,5.6007385,4.049046516418457
task_7,0.3341517816592085,0.3341517816592085,PERFECT,2,2,13.963831,4.666038990020752
task_8,0.6911929054164354,0.6911929054164354,PERFECT,2,2,5.842018,4.037961483001709
task_9,0.6757258566027917,0.6757258566027917,PERFECT,2,2,14.6315775,9.886935234069824
task_10,0.8163418613723713,0.8163418613723713,PERFECT,2,2,9.986062,8.152040481567383
task_11,0.6312046622577937,0.6312046622577937,PERFECT,2,2,15.178906,9.5809965133667
task_12,0.8039372711738695,0.8039372711738695,PERFECT,2,2,10.161588,8.169279098510742
task_13,0.23282441111727717,0.9312976444691087,SAFE (+2),4,1,12.947545,13.902692794799805
task_14,0.21014803814406427,0.8405921525762571,SAFE (+2),4,1,4.5299454,3.8078365325927734
task_15,0.11049454093334081,0.44197816373336324,SAFE (+2),4,1,96.87584,219.1869354248047
task_16,0.0909175897343577,0.3636703589374308,SAFE (+2),4,1,71.26623,195.96380615234375
task_17,0.0,0.3213893812760019,FATAL,4,16,13.20832,41.09756088256836
task_18,0.0,0.3997109502577908,FATAL,4,16,5.2839704,13.219478607177734
task_19,0.0,0.24672163011495332,FATAL,4,16,15.267283,61.8806037902832
task_20,0.0,0.28836779726389467,FATAL,4,16,6.9062786,23.949548721313477
task_21,0.23374998102381658,0.46749996204763317,SAFE (+1),4,2,9.862815,4.610865592956543
task_22,0.3706672853675222,0.7413345707350444,SAFE (+1),4,2,5.492573,4.071834087371826
task_23,0.2390414086424051,0.4780828172848102,SAFE (+1),4,2,9.995852,4.778845310211182
task_24,0.3492364840967446,0.6984729681934893,SAFE (+1),4,2,5.6988816,3.9805147647857666
task_0,0.0,0.04938658644867183,FATAL,1,8,1555.7278,76.83208465576172
task_1,0.21947979378729143,0.43895958757458287,SAFE (+1),2,1,12.154547,27.689443588256836
task_2,0.4479920170727872,0.8959840341455744,SAFE (+1),2,1,5.2275243,5.834394454956055
task_3,0.23000630432394711,0.46001260864789423,SAFE (+1),2,1,12.596731,27.383447647094727
task_4,0.41128882947087597,0.8225776589417519,SAFE (+1),2,1,5.2475863,6.379441738128662
task_5,0.3970643814415674,0.3970643814415674,PERFECT,2,2,11.554473,4.587869644165039
task_6,0.8128121882783619,0.8128121882783619,PERFECT,2,2,4.981528,4.049046516418457
task_7,0.38237458011799247,0.38237458011799247,PERFECT,2,2,12.202796,4.666038990020752
task_8,0.7656548313306389,0.7656548313306389,PERFECT,2,2,5.2738667,4.037961483001709
task_9,0.6504197091820688,0.6504197091820688,PERFECT,2,2,15.200854,9.886935234069824
task_10,0.6683430950808096,0.6683430950808096,PERFECT,2,2,12.197389,8.152040481567383
task_11,0.6294868090020898,0.6294868090020898,PERFECT,2,2,15.220329,9.5809965133667
task_12,0.6627997397116866,0.6627997397116866,PERFECT,2,2,12.325411,8.169279098510742
task_13,0.21559564289550784,0.8623825715820314,SAFE (+2),4,1,11.98944,13.902692794799805
task_14,0.22948746758545244,0.9179498703418097,SAFE (+2),4,1,3.495403,3.8078365325927734
task_15,0.06604053548871934,0.26416214195487736,SAFE (+2),4,1,57.90089,219.1869354248047
task_16,0.053617437951443796,0.21446975180577518,SAFE (+2),4,1,42.02831,195.96380615234375
task_17,0.0,0.4510068196169501,FATAL,2,16,18.53528,41.09756088256836
task_18,0.0,0.47240785858630746,FATAL,2,16,6.2449856,13.219478607177734
task_19,0.0,0.33203539545874217,FATAL,2,16,20.54655,61.8806037902832
task_20,0.0,0.31057429318659135,FATAL,2,16,7.438114,23.949548721313477
task_21,0.49869684786539475,0.49869684786539475,PERFECT,2,2,9.245829,4.610865592956543
task_22,0.8533275733693401,0.8533275733693401,PERFECT,2,2,4.771713,4.071834087371826
task_23,0.50153172386894,0.50153172386894,PERFECT,2,2,9.528501,4.778845310211182
task_24,0.8295402995717919,0.8295402995717919,PERFECT,2,2,4.7984586,3.9805147647857666
task_0,0.0,0.0443762705833265,FATAL,1,8,1731.3777,76.83208465576172
task_1,0.212673181126747,0.425346362253494,SAFE (+1),2,1,11.777604,27.689443588256836
task_2,0.4480429340191565,0.896085868038313,SAFE (+1),2,1,5.2281184,5.834394454956055
task_3,0.22619694565917936,0.4523938913183587,SAFE (+1),2,1,12.388104,27.383447647094727
task_4,0.42674624564390196,0.8534924912878039,SAFE (+1),2,1,5.4448056,6.379441738128662
task_5,0.36028764715442163,0.36028764715442163,PERFECT,2,2,12.733908,4.587869644165039
task_6,0.7114670532000017,0.7114670532000017,PERFECT,2,2,5.691123,4.049046516418457
task_7,0.33609524869362606,0.33609524869362606,PERFECT,2,2,13.883085,4.666038990020752
task_8,0.6145340957093959,0.6145340957093959,PERFECT,2,2,6.570769,4.037961483001709
task_9,0.5432727931671487,0.5432727931671487,PERFECT,2,2,18.198841,9.886935234069824
task_10,0.6186424124294811,0.6186424124294811,PERFECT,2,2,13.177306,8.152040481567383
task_11,0.5339260635071232,0.5339260635071232,PERFECT,2,2,17.944426,9.5809965133667
task_12,0.6260921846411751,0.6260921846411751,PERFECT,2,2,13.048045,8.169279098510742
task_13,0.15430630887712538,0.6172252355085015,SAFE (+2),4,1,8.581093,13.902692794799805
task_14,0.19602129429779458,0.7840851771911783,SAFE (+2),4,1,2.9856682,3.8078365325927734
task_15,0.0524868365955696,0.2099473463822784,SAFE (+2),4,1,46.017715,219.1869354248047
task_16,0.04842954751514559,0.19371819006058236,SAFE (+2),4,1,37.961754,195.96380615234375
task_17,0.0,0.38900024773798697,FATAL,4,16,15.986961,41.09756088256836
task_18,0.0,0.3940825348941697,FATAL,4,16,5.2095656,13.219478607177734
task_19,0.0,0.3118176355777832,FATAL,4,16,19.295464,61.8806037902832
task_20,0.0,0.30042850051459563,FATAL,4,16,7.195127,23.949548721313477
task_21,0.486085147188547,0.486085147188547,PERFECT,2,2,9.485716,4.610865592956543
task_22,0.7923934541476879,0.7923934541476879,PERFECT,2,2,5.138652,4.071834087371826
task_23,0.5053248884318214,0.5053248884318214,PERFECT,2,2,9.456976,4.778845310211182
task_24,0.7721613529924156,0.7721613529924156,PERFECT,2,2,5.15503,3.9805147647857666
task_0,0.0,0.045265850782339336,FATAL,1,8,1697.352,76.83208465576172
task_1,0.16958991455884564,0.3391798291176913,SAFE (+1),2,1,9.391701,27.689443588256836
task_2,0.4239465095820299,0.8478930191640598,SAFE (+1),2,1,4.9469423,5.834394454956055
task_3,0.1845023334914232,0.3690046669828464,SAFE (+1),2,1,10.10462,27.383447647094727
task_4,0.4069719169910826,0.8139438339821652,SAFE (+1),2,1,5.1925073,6.379441738128662
task_5,0.4194059776072937,0.4194059776072937,PERFECT,2,2,10.938971,4.587869644165039
task_6,0.7224033826802511,0.7224033826802511,PERFECT,2,2,5.604966,4.049046516418457
task_7,0.42755462036684416,0.42755462036684416,PERFECT,2,2,10.913317,4.666038990020752
task_8,0.7374512435241733,0.7374512435241733,PERFECT,2,2,5.475564,4.037961483001709
task_9,0.49042927119010804,0.49042927119010804,PERFECT,2,2,20.159758,9.886935234069824
task_10,0.762497714210785,0.762497714210785,PERFECT,2,2,10.691233,8.152040481567383
task_11,0.46961968595174525,0.46961968595174525,PERFECT,2,2,20.401608,9.5809965133667
task_12,0.6990432305273139,0.6990432305273139,PERFECT,2,2,11.686372,8.169279098510742
task_13,0.1916303334538343,0.7665213338153372,SAFE (+2),4,1,10.656711,13.902692794799805
task_14,0.23498708008511027,0.9399483203404411,SAFE (+2),4,1,4.0511127,3.8078365325927734
task_15,0.10736311782373864,0.42945247129495456,SAFE (+2),4,1,94.13037,219.1869354248047
task_16,0.08914492679256143,0.35657970717024573,SAFE (+2),4,1,69.87672,195.96380615234375
task_17,0.0,0.3575282645466706,FATAL,4,16,14.69354,41.09756088256836
task_18,0.0,0.422728592918523,FATAL,4,16,5.5882516,13.219478607177734
task_19,0.0,0.2686950244022965,FATAL,4,16,16.62701,61.8806037902832
task_20,0.0,0.30268349497521635,FATAL,4,16,7.249133,23.949548721313477
task_21,0.6445145101790609,0.6445145101790609,PERFECT,2,2,7.1540136,4.610865592956543
task_22,0.8302500077538894,0.8302500077538894,PERFECT,2,2,4.904347,4.071834087371826
task_23,0.6660582267982039,0.6660582267982039,PERFECT,2,2,7.174816,4.778845310211182
task_24,0.8128007871205885,0.8128007871205885,PERFECT,2,2,4.897282,3.9805147647857666
task_0,0.0,0.054696704798002926,FATAL,1,8,1404.6931,76.83208465576172
task_1,0.19845756869951134,0.3969151373990227,SAFE (+1),2,1,10.990359,27.689443588256836
task_2,0.39417774934347377,0.7883554986869475,SAFE (+1),2,1,4.599577,5.834394454956055
task_3,0.21445875557479227,0.42891751114958454,SAFE (+1),2,1,11.74524,27.383447647094727
task_4,0.3846835097598347,0.7693670195196693,SAFE (+1),2,1,4.908132,6.379441738128662
task_5,0.33065995347818666,0.33065995347818666,PERFECT,2,2,13.874887,4.587869644165039
task_6,0.7105418423085326,0.7105418423085326,PERFECT,2,2,5.6985335,4.049046516418457
task_7,0.3414357296518235,0.3414357296518235,PERFECT,2,2,13.665936,4.666038990020752
task_8,0.7024912159760356,0.7024912159760356,PERFECT,2,2,5.7480597,4.037961483001709
task_9,0.56574169592364,0.56574169592364,PERFECT,2,2,17.476059,9.886935234069824
task_10,0.711599009392853,0.711599009392853,PERFECT,2,2,11.455947,8.152040481567383
task_11,0.5283720073575717,0.5283720073575717,PERFECT,2,2,18.13305,9.5809965133667
task_12,0.6683758955193485,0.6683758955193485,PERFECT,2,2,12.222582,8.169279098510742
task_13,0.12088873633817464,0.48355494535269855,SAFE (+2),4,1,6.722716,13.902692794799805
task_14,0.12481343790557317,0.4992537516222927,SAFE (+2),4,1,1.9010767,3.8078365325927734
task_15,0.04776810810020582,0.19107243240082328,SAFE (+2),4,1,41.88058,219.1869354248047
task_16,0.0421286790596109,0.1685147162384436,SAFE (+2),4,1,33.022785,195.96380615234375
task_17,0.0,0.31892982294762906,FATAL,4,16,13.107238,41.09756088256836
task_18,0.0,0.35617753556797227,FATAL,4,16,4.7084813,13.219478607177734
task_19,0.0,0.23857032175991696,FATAL,4,16,14.762876,61.8806037902832
task_20,0.0,0.24585554002835672,FATAL,4,16,5.888129,23.949548721313477
task_21,0.5458999941964486,0.5458999941964486,PERFECT,2,2,8.446356,4.610865592956543
task_22,0.842536845209617,0.842536845209617,PERFECT,2,2,4.832826,4.071834087371826
task_23,0.5739260838805464,0.5739260838805464,PERFECT,2,2,8.326587,4.778845310211182
task_24,0.8506034139913057,0.8506034139913057,PERFECT,2,2,4.6796365,3.9805147647857666
task_0,0.0,0.04519491553963327,FATAL,1,8,1700.0161,76.83208465576172
task_1,0.22398686513685828,0.44797373027371656,SAFE (+1),2,1,12.404143,27.689443588256836
task_2,0.42594951523471,0.85189903046942,SAFE (+1),2,1,4.970315,5.834394454956055
task_3,0.25654232941530963,0.5130846588306193,SAFE (+1),2,1,14.050027,27.383447647094727
task_4,0.4316166141913027,0.8632332283826054,SAFE (+1),2,1,5.506946,6.379441738128662
task_5,0.41949942041999905,0.41949942041999905,PERFECT,2,2,10.936534,4.587869644165039
task_6,0.7947623626218063,0.7947623626218063,PERFECT,2,2,5.094663,4.049046516418457
task_7,0.30689978990518696,0.30689978990518696,PERFECT,2,2,15.203787,4.666038990020752
task_8,0.5969543567306413,0.5969543567306413,PERFECT,2,2,6.7642717,4.037961483001709
task_9,0.49246337259599265,0.49246337259599265,PERFECT,2,2,20.076488,9.886935234069824
task_10,0.6944346257960315,0.6944346257960315,PERFECT,2,2,11.739104,8.152040481567383
task_11,0.41169557845375215,0.41169557845375215,PERFECT,2,2,23.272041,9.5809965133667
task_12,0.6218263020291922,0.6218263020291922,PERFECT,2,2,13.137558,8.169279098510742
task_13,0.08787292418797327,0.7029833935037861,SAFE (+3),8,1,9.773362,13.902692794799805
task_14,0.10348274653213806,0.8278619722571045,SAFE (+3),8,1,3.152363,3.8078365325927734
task_15,0.03208524355126322,0.2566819484101058,SAFE (+3),8,1,56.26133,219.1869354248047
task_16,0.026941167924866796,0.21552934339893437,SAFE (+3),8,1,42.23595,195.96380615234375
task_17,0.0,0.42426109523209726,FATAL,2,16,17.436096,41.09756088256836
task_18,0.0,0.46109569525311167,FATAL,2,16,6.0954447,13.219478607177734
task_19,0.0,0.3116777914227973,FATAL,2,16,19.28681,61.8806037902832
task_20,0.0,0.30495790175273113,FATAL,2,16,7.303604,23.949548721313477
task_21,0.5007152123153222,0.5007152123153222,PERFECT,2,2,9.208559,4.610865592956543
task_22,0.8250857019014474,0.8250857019014474,PERFECT,2,2,4.935044,4.071834087371826
task_23,0.47456485442428387,0.47456485442428387,PERFECT,2,2,10.069952,4.778845310211182
task_24,0.7734638286185929,0.7734638286185929,PERFECT,2,2,5.146349,3.9805147647857666
task_0,0.0,0.04640902537265528,FATAL,1,8,1655.5419,76.83208465576172
task_1,0.18858322478999628,0.37716644957999257,SAFE (+1),2,1,10.443529,27.689443588256836
task_2,0.4071040745652935,0.814208149130587,SAFE (+1),2,1,4.7504115,5.834394454956055
task_3,0.20294126210322583,0.40588252420645166,SAFE (+1),2,1,11.114463,27.383447647094727
task_4,0.39566480467138,0.79132960934276,SAFE (+1),2,1,5.048241,6.379441738128662
task_5,0.36439880631673177,0.36439880631673177,PERFECT,2,2,12.590243,4.587869644165039
task_6,0.7546730772290096,0.7546730772290096,PERFECT,2,2,5.3652987,4.049046516418457
task_7,0.3680108759864063,0.3680108759864063,PERFECT,2,2,12.679079,4.666038990020752
task_8,0.7519621059260593,0.7519621059260593,PERFECT,2,2,5.3699,4.037961483001709
task_9,0.5464927784979043,0.5464927784979043,PERFECT,2,2,18.091612,9.886935234069824
task_10,0.6668108765563864,0.6668108765563864,PERFECT,2,2,12.225416,8.152040481567383
task_11,0.5237344469464108,0.5237344469464108,PERFECT,2,2,18.293615,9.5809965133667
task_12,0.6461844077689589,0.6461844077689589,PERFECT,2,2,12.642334,8.169279098510742
task_13,0.17532428935871308,0.7012971574348523,SAFE (+2),4,1,9.749919,13.902692794799805
task_14,0.23534237263217897,0.9413694905287159,SAFE (+2),4,1,3.5845811,3.8078365325927734
task_15,0.08417387563276059,0.33669550253104236,SAFE (+2),4,1,73.799255,219.1869354248047
task_16,0.07274230994081922,0.2909692397632769,SAFE (+2),4,1,57.01944,195.96380615234375
task_17,0.0,0.3710618222767223,FATAL,4,16,15.249736,41.09756088256836
task_18,0.0,0.3947805770000465,FATAL,4,16,5.2187934,13.219478607177734
task_19,0.0,0.273314289212261,FATAL,4,16,16.912853,61.8806037902832
task_20,0.0,0.2831833348584446,FATAL,4,16,6.782113,23.949548721313477
task_21,0.4803043489965982,0.4803043489965982,PERFECT,2,2,9.599883,4.610865592956543
task_22,0.7562142947597924,0.7562142947597924,PERFECT,2,2,5.3844976,4.071834087371826
task_23,0.490795904097499,0.490795904097499,PERFECT,2,2,9.73693,4.778845310211182
task_24,0.7531023796796872,0.7531023796796872,PERFECT,2,2,5.2854896,3.9805147647857666
task_0,0.0,0.04689591693588242,FATAL,1,8,1638.3534,76.83208465576172
task_1,0.1805717345917541,0.3611434691835082,SAFE (+1),2,1,9.999862,27.689443588256836
task_2,0.45660029101936217,0.9132005820387243,SAFE (+1),2,1,5.3279724,5.834394454956055
task_3,0.19631876169174872,0.39263752338349744,SAFE (+1),2,1,10.751769,27.383447647094727
task_4,0.44744843261196804,0.8948968652239361,SAFE (+1),2,1,5.7089424,6.379441738128662
task_5,0.45002538843178064,0.45002538843178064,PERFECT,2,2,10.194691,4.587869644165039
task_6,0.7882322483195404,0.7882322483195404,PERFECT,2,2,5.13687,4.049046516418457
task_7,0.3595360338003942,0.3595360338003942,PERFECT,2,2,12.977945,4.666038990020752
task_8,0.6903808418238008,0.6903808418238008,PERFECT,2,2,5.84889,4.037961483001709
task_9,0.6957105423013522,0.6957105423013522,PERFECT,2,2,14.211277,9.886935234069824
task_10,0.7399613279119349,0.7399613279119349,PERFECT,2,2,11.016847,8.152040481567383
task_11,0.6445749796501226,0.6445749796501226,PERFECT,2,2,14.864053,9.5809965133667
task_12,0.7012842522527833,0.7012842522527833,PERFECT,2,2,11.649027,8.169279098510742
task_13,0.31579181137643425,0.6315836227528685,SAFE (+1),2,1,8.780713,13.902692794799805
task_14,0.4474198408337395,0.894839681667479,SAFE (+1),2,1,3.4074032,3.8078365325927734
task_15,0.2024139666618748,0.4048279333237496,SAFE (+1),2,1,88.732994,219.1869354248047
task_16,0.16632638862717483,0.33265277725434966,SAFE (+1),2,1,65.187904,195.96380615234375
task_17,0.0,0.44783008348556674,FATAL,2,16,18.404724,41.09756088256836
task_18,0.0,0.4919005545380384,FATAL,2,16,6.502669,13.219478607177734
task_19,0.0,0.3587583898016654,FATAL,2,16,22.200186,61.8806037902832
task_20,0.0,0.34842114350532366,FATAL,2,16,8.344529,23.949548721313477
task_21,0.6157653922626153,0.6157653922626153,PERFECT,2,2,7.4880233,4.610865592956543
task_22,0.8256727934870199,0.8256727934870199,PERFECT,2,2,4.931535,4.071834087371826
task_23,0.6429231821511276,0.6429231821511276,PERFECT,2,2,7.432996,4.778845310211182
task_24,0.8080135268004841,0.8080135268004841,PERFECT,2,2,4.926297,3.9805147647857666
task_0,0.0,0.046125116218125345,FATAL,1,8,1665.732,76.83208465576172
task_1,0.21083586601119786,0.4216717320223957,SAFE (+1),2,1,11.675856,27.689443588256836
task_2,0.4376738163975778,0.8753476327951556,SAFE (+1),2,1,5.1071234,5.834394454956055
task_3,0.22306115222090028,0.44612230444180057,SAFE (+1),2,1,12.216367,27.383447647094727
task_4,0.40795504990447845,0.8159100998089569,SAFE (+1),2,1,5.205051,6.379441738128662
task_5,0.43300385629981714,0.43300385629981714,PERFECT,2,2,10.595448,4.587869644165039
task_6,0.7944434485729245,0.7944434485729245,PERFECT,2,2,5.0967083,4.049046516418457
task_7,0.37781133820922685,0.37781133820922685,PERFECT,2,2,12.350183,4.666038990020752
task_8,0.6510837827358543,0.6510837827358543,PERFECT,2,2,6.2019076,4.037961483001709
task_9,0.5686176482912845,0.5686176482912845,PERFECT,2,2,17.387669,9.886935234069824
task_10,0.7524241993729589,0.7524241993729589,PERFECT,2,2,10.834368,8.152040481567383
task_11,0.5606241662961315,0.5606241662961315,PERFECT,2,2,17.089874,9.5809965133667
task_12,0.7274810726564727,0.7274810726564727,PERFECT,2,2,11.229542,8.169279098510742
task_13,0.19651686476156244,0.7860674590462498,SAFE (+2),4,1,10.928454,13.902692794799805
task_14,0.22109501438336848,0.8843800575334739,SAFE (+2),4,1,3.3675747,3.8078365325927734
task_15,0.06493124868818456,0.25972499475273825,SAFE (+2),4,1,56.928326,219.1869354248047
task_16,0.06180214159283215,0.2472085663713286,SAFE (+2),4,1,48.44393,195.96380615234375
task_17,0.0,0.4841628224271844,FATAL,4,16,19.897911,41.09756088256836
task_18,0.0,0.4272126621779202,FATAL,4,16,5.6475286,13.219478607177734
task_19,0.0,0.3999065075400257,FATAL,4,16,24.746456,61.8806037902832
task_20,0.0,0.3435428581349474,FATAL,4,16,8.227696,23.949548721313477
task_21,0.5485036482065845,0.5485036482065845,PERFECT,2,2,8.406262,4.610865592956543
task_22,0.8280042474311933,0.8280042474311933,PERFECT,2,2,4.917649,4.071834087371826
task_23,0.5558574949896665,0.5558574949896665,PERFECT,2,2,8.597249,4.778845310211182
